Genero;Idade;Escolaridade;Trabalho;Reg_metrop;Cor;Reg_Urbano;Cart_assinada;Pobreza
Masculino;46;5;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;42;5;2;Nao_Metrop;Branco;Urbano;Sim;Pobreza
Feminino;34;7;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;48;2;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;54;2;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;19;3;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;51;2;11;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;37;6;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;49;5;10;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;51;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;38;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;47;5;6;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;23;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;30;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;48;6;7;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;48;7;7;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;38;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;40;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;50;4;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;29;6;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;35;6;7;Metrop;Nao Branco;Urbano;Nao;Nao
Feminino;56;2;11;Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;56;4;4;Metrop;Branco;Urbano;Outros;Nao
Masculino;41;5;5;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;40;7;8;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;34;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;54;7;8;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;57;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;57;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;32;7;4;Nao_Metrop;Branco;Urbano;Outros;Pobreza
Masculino;59;7;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;55;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;54;6;6;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;37;7;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;39;7;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;42;7;7;Metrop;Branco;Urbano;Nao;Nao
Masculino;48;7;7;Metrop;Branco;Urbano;Outros;Nao
Masculino;33;7;7;Metrop;Branco;Urbano;Outros;Nao
Feminino;42;7;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;31;7;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;32;7;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;31;7;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;27;7;5;Metrop;Branco;Urbano;Sim;Nao
Masculino;34;7;4;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;35;7;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;59;7;9;Metrop;Branco;Urbano;Nao;Nao
Masculino;31;7;5;Metrop;Branco;Urbano;Outros;Nao
Masculino;43;7;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;41;7;3;Metrop;Branco;Urbano;Sim;Nao
Feminino;36;7;7;Metrop;Branco;Urbano;Outros;Nao
Feminino;39;7;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;46;2;11;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;44;2;11;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;24;5;11;Nao_Metrop;Branco;Rural;Nao;Nao
Masculino;17;5;9;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;38;1;11;Nao_Metrop;Branco;Rural;Nao;Pobreza
Masculino;43;2;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;38;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;43;5;7;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;26;4;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;56;5;7;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Feminino;55;5;11;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;44;2;2;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;35;2;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;36;5;11;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;23;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;41;7;4;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;36;3;2;Nao_Metrop;Branco;Urbano;Nao;Pobreza
Masculino;57;3;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;49;3;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;22;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;55;4;2;Nao_Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;25;7;2;Nao_Metrop;Branco;Urbano;Sim;Pobreza
Feminino;36;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;18;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;36;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;37;5;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;36;3;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;41;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;35;4;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;37;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;29;7;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;48;3;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;24;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;55;2;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;62;2;1;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;48;2;11;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;22;4;11;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;34;4;6;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;16;1;6;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;44;2;1;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;38;2;1;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;40;3;1;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;21;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;55;1;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;39;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;37;7;9;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;35;5;4;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;40;1;11;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;23;5;2;Metrop;Branco;Urbano;Sim;Nao
Feminino;22;5;2;Metrop;Branco;Urbano;Sim;Nao
Feminino;61;2;11;Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;27;6;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;50;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;30;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;28;7;7;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;62;2;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;60;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;39;7;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;34;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Pobreza
Masculino;59;5;4;Metrop;Nao Branco;Urbano;Outros;Pobreza
Feminino;54;6;9;Metrop;Branco;Urbano;Sim;Nao
Feminino;37;7;9;Metrop;Branco;Urbano;Sim;Nao
Masculino;53;7;7;Metrop;Branco;Urbano;Outros;Nao
Feminino;25;5;4;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;30;7;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;31;7;9;Metrop;Branco;Urbano;Outros;Nao
Feminino;59;7;9;Metrop;Branco;Urbano;Nao;Nao
Masculino;50;7;7;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;25;7;3;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;31;7;7;Metrop;Branco;Urbano;Outros;Nao
Feminino;30;7;7;Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;51;5;6;Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;35;4;6;Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;51;7;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;41;5;7;Metrop;Nao Branco;Urbano;Sim;Pobreza
Feminino;34;7;10;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;31;5;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;52;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;52;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;51;5;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;35;7;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;40;5;6;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;33;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;72;7;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;74;7;7;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;51;7;9;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;48;6;7;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;44;5;5;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;39;7;9;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;44;2;2;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Feminino;35;4;9;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;64;5;1;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Feminino;44;2;4;Metrop;Nao Branco;Rural;Nao;Pobreza
Masculino;61;2;2;Metrop;Nao Branco;Rural;Sim;Nao
Masculino;46;2;3;Metrop;Nao Branco;Rural;Outros;Pobreza
Masculino;66;2;10;Metrop;Nao Branco;Rural;Outros;Nao
Feminino;54;3;11;Metrop;Branco;Rural;Nao;Nao
Masculino;56;2;4;Metrop;Branco;Rural;Nao;Nao
Masculino;53;2;10;Metrop;Nao Branco;Rural;Outros;Nao
Feminino;55;3;2;Metrop;Branco;Rural;Sim;Nao
Feminino;53;2;11;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;48;1;2;Metrop;Branco;Urbano;Outros;Nao
Feminino;32;5;9;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;50;5;8;Metrop;Branco;Urbano;Outros;Nao
Feminino;55;2;11;Metrop;Branco;Urbano;Nao;Nao
Feminino;25;7;9;Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;23;5;5;Metrop;Branco;Urbano;Outros;Nao
Masculino;33;7;2;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;34;7;6;Metrop;Branco;Urbano;Nao;Pobreza
Feminino;32;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;36;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;22;3;4;Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;44;5;7;Metrop;Branco;Urbano;Outros;Nao
Masculino;52;6;4;Metrop;Branco;Urbano;Outros;Nao
Feminino;44;7;4;Metrop;Branco;Urbano;Outros;Nao
Masculino;58;5;2;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;31;7;9;Metrop;Branco;Urbano;Sim;Nao
Masculino;29;7;7;Metrop;Branco;Urbano;Outros;Nao
Masculino;27;7;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;58;3;9;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;29;5;4;Metrop;Branco;Urbano;Outros;Nao
Feminino;33;5;4;Metrop;Branco;Urbano;Nao;Nao
Masculino;32;5;2;Metrop;Branco;Urbano;Sim;Nao
Masculino;29;3;10;Metrop;Branco;Urbano;Outros;Pobreza
Masculino;36;3;2;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;48;2;11;Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;64;3;10;Nao_Metrop;Branco;Urbano;Nao;Pobreza
Masculino;51;2;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;26;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;43;2;2;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;41;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;34;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;66;3;10;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;55;2;9;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;38;5;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;44;5;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;45;2;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;35;5;10;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;33;5;2;Nao_Metrop;Branco;Urbano;Sim;Pobreza
Masculino;50;4;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;38;2;1;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;44;7;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;57;7;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;55;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;43;2;3;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;24;5;4;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;42;2;11;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;43;5;5;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Masculino;45;2;11;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Masculino;60;2;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;45;3;3;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;50;5;2;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;32;5;7;Nao_Metrop;Branco;Rural;Nao;Nao
Masculino;51;5;1;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;46;3;10;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;41;5;9;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;46;7;9;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;39;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;45;5;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;52;7;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;26;6;5;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;28;6;3;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;36;5;9;Metrop;Nao Branco;Urbano;Sim;Pobreza
Feminino;37;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;33;5;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;19;5;4;Metrop;Branco;Urbano;Sim;Nao
Feminino;54;4;2;Metrop;Branco;Urbano;Sim;Nao
Masculino;65;2;4;Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;50;2;6;Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;44;5;4;Metrop;Branco;Urbano;Outros;Nao
Feminino;22;5;4;Metrop;Branco;Urbano;Outros;Nao
Masculino;51;2;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;43;4;5;Metrop;Branco;Urbano;Sim;Nao
Feminino;23;5;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;18;5;3;Metrop;Branco;Urbano;Sim;Nao
Feminino;20;5;9;Metrop;Branco;Urbano;Sim;Pobreza
Feminino;42;2;11;Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;42;2;4;Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;40;2;5;Metrop;Nao Branco;Urbano;Sim;Pobreza
Masculino;47;2;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;47;2;2;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;46;2;2;Metrop;Branco;Urbano;Sim;Nao
Masculino;46;2;4;Metrop;Branco;Urbano;Sim;Nao
Feminino;40;2;11;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;38;5;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;58;5;11;Metrop;Nao Branco;Urbano;Nao;Nao
Feminino;51;5;7;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;55;5;5;Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;30;7;5;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;31;7;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;53;6;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;51;7;10;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;38;5;1;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;32;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;27;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;47;7;8;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;47;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;49;2;1;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;37;7;7;Metrop;Branco;Urbano;Outros;Pobreza
Feminino;55;7;6;Metrop;Nao Branco;Urbano;Nao;Nao
Feminino;44;5;7;Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;39;5;7;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;37;6;7;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;58;7;9;Metrop;Branco;Urbano;Sim;Nao
Feminino;46;7;7;Metrop;Branco;Urbano;Sim;Nao
Feminino;46;7;9;Nao_Metrop;Branco;Urbano;Sim;Pobreza
Masculino;55;7;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;52;7;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;22;6;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;21;6;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;61;5;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Masculino;63;5;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;30;4;2;Nao_Metrop;Branco;Urbano;Sim;Pobreza
Feminino;54;7;9;Metrop;Branco;Urbano;Sim;Nao
Masculino;39;2;2;Nao_Metrop;Branco;Urbano;Nao;Pobreza
Masculino;61;2;11;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;30;2;2;Nao_Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;33;5;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;43;2;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;38;5;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;51;2;5;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;53;3;4;Nao_Metrop;Nao Branco;Urbano;Outros;Pobreza
Feminino;46;3;11;Nao_Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;50;5;6;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;36;4;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;41;5;4;Metrop;Branco;Urbano;Sim;Nao
Masculino;42;5;5;Metrop;Branco;Urbano;Sim;Nao
Masculino;43;5;3;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;25;6;5;Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;26;5;5;Metrop;Branco;Urbano;Outros;Nao
Feminino;26;5;9;Metrop;Branco;Urbano;Nao;Nao
Masculino;39;5;2;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;43;5;11;Metrop;Branco;Urbano;Nao;Nao
Masculino;56;5;11;Metrop;Branco;Urbano;Sim;Nao
Masculino;30;3;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;30;5;6;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;39;4;2;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;30;4;4;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;59;2;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;42;2;3;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;60;7;4;Nao_Metrop;Branco;Rural;Outros;Nao
Feminino;40;5;9;Nao_Metrop;Branco;Urbano;Nao;Pobreza
Masculino;40;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;48;6;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;59;2;11;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;57;2;2;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;54;2;3;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;38;7;4;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;48;7;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;55;5;3;Nao_Metrop;Branco;Urbano;Outros;Pobreza
Masculino;55;3;5;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;56;7;9;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;43;6;5;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;42;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;40;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;41;5;7;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;36;5;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;18;4;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;33;7;9;Metrop;Branco;Urbano;Sim;Nao
Feminino;49;5;7;Metrop;Nao Branco;Urbano;Outros;Pobreza
Masculino;48;7;7;Metrop;Nao Branco;Urbano;Outros;Pobreza
Masculino;29;7;7;Metrop;Branco;Urbano;Outros;Pobreza
Feminino;23;6;7;Metrop;Branco;Urbano;Outros;Pobreza
Masculino;27;6;9;Metrop;Branco;Urbano;Outros;Nao
Masculino;26;6;2;Metrop;Branco;Urbano;Sim;Nao
Masculino;41;5;3;Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;38;5;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;18;5;3;Metrop;Branco;Urbano;Nao;Nao
Masculino;45;7;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;54;7;9;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;48;6;2;Nao_Metrop;Nao Branco;Urbano;Outros;Pobreza
Feminino;31;6;2;Nao_Metrop;Branco;Urbano;Outros;Pobreza
Masculino;24;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;37;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;30;5;5;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;40;5;4;Nao_Metrop;Branco;Urbano;Sim;Pobreza
Masculino;47;2;2;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Masculino;19;3;2;Nao_Metrop;Nao Branco;Rural;Sim;Nao
Masculino;38;5;1;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;34;5;1;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;50;2;1;Nao_Metrop;Branco;Rural;Nao;Nao
Masculino;43;5;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;28;3;2;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;25;5;4;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;65;2;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;55;2;1;Nao_Metrop;Branco;Rural;Outros;Nao
Masculino;36;2;1;Nao_Metrop;Nao Branco;Rural;Sim;Pobreza
Masculino;33;2;1;Nao_Metrop;Nao Branco;Rural;Outros;Nao
Masculino;46;5;1;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;44;7;9;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;41;5;4;Nao_Metrop;Branco;Rural;Sim;Nao
Masculino;21;5;4;Nao_Metrop;Branco;Rural;Sim;Nao
Feminino;24;6;7;Metrop;Nao Branco;Urbano;Sim;Pobreza
Masculino;31;7;10;Metrop;Branco;Urbano;Outros;Nao
Feminino;32;7;10;Metrop;Branco;Urbano;Sim;Nao
Feminino;36;7;9;Metrop;Branco;Urbano;Sim;Nao
Masculino;40;7;6;Metrop;Branco;Urbano;Sim;Nao
Masculino;60;7;7;Metrop;Branco;Urbano;Outros;Nao
Feminino;50;7;7;Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;22;6;3;Metrop;Branco;Urbano;Nao;Nao
Feminino;65;2;7;Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;24;5;4;Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;21;5;7;Metrop;Branco;Urbano;Sim;Nao
Masculino;23;5;2;Metrop;Branco;Urbano;Outros;Nao
Masculino;28;5;7;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;35;4;9;Nao_Metrop;Nao Branco;Urbano;Sim;Pobreza
Masculino;36;5;2;Nao_Metrop;Nao Branco;Urbano;Nao;Pobreza
Masculino;39;5;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;39;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;33;5;7;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Feminino;32;5;11;Nao_Metrop;Nao Branco;Urbano;Sim;Nao
Masculino;31;5;2;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;32;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;31;7;9;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;29;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;42;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Feminino;40;5;4;Nao_Metrop;Branco;Urbano;Sim;Nao
Masculino;41;7;7;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;36;5;2;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;46;5;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;54;5;4;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Feminino;59;5;8;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;26;7;9;Nao_Metrop;Nao Branco;Urbano;Nao;Nao
Masculino;62;7;2;Nao_Metrop;Nao Branco;Urbano;Outros;Nao
Masculino;55;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Feminino;52;7;9;Nao_Metrop;Branco;Urbano;Outros;Nao
Masculino;36;7;7;Nao_Metrop;Branco;Urbano;Nao;Nao
Feminino;34;7;7;Nao_Metrop;Branco;Urbano;Nao;Nao
